RecreationVisits,RecreationHours,TentCampers,RVCampers,BackcountryCampers,Campers,Clusters,Cluster Color
7908,16204,0,0,0,0,0,peach
4861,9228,0,0,0,0,0,peach
2738,5047,0,0,0,0,0,peach
1442,2649,0,0,0,0,0,peach
1350,2478,0,0,0,0,0,peach
848,1923,0,0,0,0,0,peach
1448,3310,0,0,0,0,0,peach
1347,3124,0,0,0,0,0,peach
1632,3984,0,0,0,0,0,peach
1893,3877,0,0,0,0,0,peach
3620,7129,0,0,0,0,0,peach
5560,10142,0,0,0,0,0,peach
7863,16354,0,0,0,0,0,peach
4333,8492,0,0,0,0,0,peach
2622,4413,0,0,0,0,0,peach
1648,2525,0,0,0,0,0,peach
1559,2524,0,0,0,0,0,peach
1134,1757,0,0,0,0,0,peach
1529,2446,0,0,0,0,0,peach
2182,3432,0,0,0,0,0,peach
2897,5320,0,0,0,0,0,peach
2576,4596,0,0,0,0,0,peach
3656,6940,0,0,0,0,0,peach
5737,9811,0,0,0,0,0,peach
7627,14036,0,0,0,0,0,peach
4284,8464,0,0,0,0,0,peach
2884,5121,0,0,0,0,0,peach
1583,2191,0,0,0,0,0,peach
1512,2307,0,0,0,0,0,peach
1435,2104,0,0,0,0,0,peach
1829,2916,0,0,0,0,0,peach
1672,3448,0,0,0,0,0,peach
3095,5946,0,0,0,0,0,peach
2734,5318,0,0,0,0,0,peach
3953,7506,0,0,0,0,0,peach
5844,10706,0,0,0,0,0,peach
8755,15469,0,0,0,0,0,peach
4471,8832,0,0,0,0,0,peach
2559,4334,0,0,0,0,0,peach
1454,1804,0,0,0,0,0,peach
1662,2153,0,0,0,0,0,peach
1320,1761,0,0,0,0,0,peach
1758,2782,0,0,0,0,0,peach
2561,4266,0,0,0,0,0,peach
3458,7056,0,0,0,0,0,peach
3103,6162,0,0,0,0,0,peach
4240,8598,0,0,0,0,0,peach
5972,11038,0,0,0,0,0,peach
8441,15061,0,0,0,0,0,peach
4080,8058,0,0,0,0,0,peach
2349,3896,0,0,0,0,0,peach
1697,2278,0,0,0,0,0,peach
1616,2136,0,0,0,0,0,peach
1339,1623,0,0,0,0,0,peach
1905,2902,0,0,0,0,0,peach
2740,4473,0,0,0,0,0,peach
4004,7934,0,0,0,0,0,peach
1439,2986,0,0,0,0,0,peach
467,867,0,0,0,0,0,peach
4437,8298,0,0,0,0,0,peach
8322,15526,0,0,0,0,0,peach
4354,8316,0,0,0,0,0,peach
2593,4124,0,0,0,0,0,peach
965,1176,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
86,86,0,0,0,0,0,peach
1212,1212,0,0,0,0,0,peach
2009,3385,0,0,0,0,0,peach
2081,3783,0,0,0,0,0,peach
2327,4150,0,0,0,0,0,peach
3698,6644,0,0,0,0,0,peach
4979,9353,0,0,0,0,0,peach
4431,9065,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
966,966,0,0,0,0,0,peach
1383,1383,0,0,0,0,0,peach
1002,1002,0,0,0,0,0,peach
1333,1333,0,0,0,0,0,peach
2018,2018,0,0,0,0,0,peach
2269,3520,0,0,0,0,0,peach
2677,4982,0,0,0,0,0,peach
3283,5740,0,0,0,0,0,peach
3918,7111,0,0,0,0,0,peach
5446,10052,0,0,0,0,0,peach
4059,7230,0,0,0,0,0,peach
2807,4448,0,0,0,0,0,peach
1191,1600,0,0,0,0,0,peach
1272,1738,0,0,0,0,0,peach
1157,1475,0,0,0,0,0,peach
1562,2429,0,0,0,0,0,peach
2523,4122,0,0,0,0,0,peach
2826,5266,0,0,0,0,0,peach
2290,4402,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
6103,9154,0,0,0,0,0,peach
5850,8775,0,0,0,0,0,peach
2282,1711,0,0,0,0,0,peach
3992,2994,0,0,0,0,0,peach
5938,4454,0,0,0,0,0,peach
8004,6003,0,0,0,0,0,peach
6868,5151,0,0,0,0,0,peach
6701,5026,0,0,0,0,0,peach
7530,5647,0,0,0,0,0,peach
7919,5939,0,0,0,0,0,peach
5912,4434,0,0,0,0,0,peach
6880,5160,0,0,0,0,0,peach
3878,2909,0,0,0,0,0,peach
2829,2122,0,0,0,0,0,peach
2271,1703,0,0,0,0,0,peach
2819,2114,0,0,0,0,0,peach
5958,4358,0,0,0,0,0,peach
7387,4513,0,0,0,0,0,peach
8691,6518,0,0,0,0,0,peach
8267,6398,0,0,0,0,0,peach
8969,6727,0,0,0,0,0,peach
9093,6820,0,0,0,0,0,peach
5673,4255,0,0,0,0,0,peach
6309,4732,0,0,0,0,0,peach
4343,3257,0,0,0,0,0,peach
4024,3018,0,0,0,0,0,peach
4161,3121,0,0,0,0,0,peach
4554,3416,0,0,0,0,0,peach
5891,4418,0,0,0,0,0,peach
8512,6384,0,0,0,0,0,peach
9094,6820,0,0,0,0,0,peach
7043,5282,0,0,0,0,0,peach
7839,5879,0,0,0,0,0,peach
8384,6288,0,0,0,0,0,peach
6054,4541,0,0,0,0,0,peach
7432,5574,0,0,0,0,0,peach
4468,3351,0,0,0,0,0,peach
4454,3341,0,0,0,0,0,peach
2961,2221,0,0,0,0,0,peach
4489,3367,0,0,0,0,0,peach
5949,4462,0,0,0,0,0,peach
9893,7420,0,0,0,0,0,peach
8756,6567,0,0,0,0,0,peach
8072,6054,0,0,0,0,0,peach
9175,6881,0,0,0,0,0,peach
8272,6204,0,0,0,0,0,peach
6227,4670,0,0,0,0,0,peach
7095,5321,0,0,0,0,0,peach
5449,4087,0,0,0,0,0,peach
3228,2241,0,0,0,0,0,peach
3851,2888,0,0,0,0,0,peach
5496,4122,0,0,0,0,0,peach
8362,6273,0,0,0,0,0,peach
8943,6717,0,0,0,0,0,peach
9302,6977,0,0,0,0,0,peach
8532,6399,0,0,0,0,0,peach
9087,6815,0,0,0,0,0,peach
7216,5412,0,0,0,0,0,peach
5322,3992,0,0,0,0,0,peach
6602,4955,0,0,0,0,0,peach
4665,3499,0,0,0,0,0,peach
3163,2372,0,0,0,0,0,peach
4220,3165,0,0,0,0,0,peach
6309,4732,0,0,0,0,0,peach
9391,7043,0,0,0,0,0,peach
10405,7804,0,0,0,0,0,peach
7606,5705,0,0,0,0,0,peach
9053,6790,0,0,0,0,0,peach
8093,6070,0,0,0,0,0,peach
7962,5972,0,0,0,0,0,peach
5344,4008,0,0,0,0,0,peach
6172,4629,0,0,0,0,0,peach
5435,4076,0,0,0,0,0,peach
3678,2759,0,0,0,0,0,peach
4442,3332,0,0,0,0,0,peach
5024,3768,0,0,0,0,0,peach
9326,6995,0,0,0,0,0,peach
11059,8294,0,0,0,0,0,peach
9127,6845,0,0,0,0,0,peach
9064,6798,0,0,0,0,0,peach
9272,6995,0,0,0,0,0,peach
8756,6568,0,0,0,0,0,peach
6723,5042,0,0,0,0,0,peach
7984,5988,0,0,0,0,0,peach
5376,4032,0,0,0,0,0,peach
4781,3586,0,0,0,0,0,peach
6032,4524,0,0,0,0,0,peach
6402,4802,0,0,0,0,0,peach
11118,8339,0,0,0,0,0,peach
9524,7083,0,0,0,0,0,peach
9083,6812,0,0,0,0,0,peach
8669,6502,0,0,0,0,0,peach
10322,7791,0,0,0,0,0,peach
10282,17994,0,0,0,0,0,peach
6988,12229,0,0,0,0,0,peach
7557,13225,0,0,0,0,0,peach
6284,10997,0,0,0,0,0,peach
5276,9233,0,0,0,0,0,peach
4751,3563,0,0,0,0,0,peach
6029,4522,0,0,0,0,0,peach
8934,6701,0,0,0,0,0,peach
12525,9374,0,0,0,0,0,peach
10666,8000,0,0,0,0,0,peach
9075,6806,0,0,0,0,0,peach
9794,7346,0,0,0,0,0,peach
9470,7103,0,0,0,0,0,peach
7587,5690,0,0,0,0,0,peach
7602,5702,0,0,0,0,0,peach
5713,4285,0,0,0,0,0,peach
4298,3224,0,0,0,0,0,peach
4314,3236,0,0,0,0,0,peach
8330,6248,0,0,0,0,0,peach
12862,9647,0,0,0,0,0,peach
11023,8267,0,0,0,0,0,peach
11638,8729,0,0,0,0,0,peach
10345,7759,0,0,0,0,0,peach
11239,8429,0,0,0,0,0,peach
10482,7862,0,0,0,0,0,peach
8657,6493,0,0,0,0,0,peach
9764,7323,0,0,0,0,0,peach
5018,3764,0,0,0,0,0,peach
4751,3563,0,0,0,0,0,peach
4679,3509,0,0,0,0,0,peach
7647,5735,0,0,0,0,0,peach
14615,10961,0,0,0,0,0,peach
12456,9342,0,0,0,0,0,peach
10375,7781,0,0,0,0,0,peach
8994,6746,0,0,0,0,0,peach
10602,7952,0,0,0,0,0,peach
10324,7743,0,0,0,0,0,peach
8978,6740,0,0,0,0,0,peach
10565,7924,0,0,0,0,0,peach
8599,6449,0,0,0,0,0,peach
5510,4133,0,0,0,0,0,peach
5995,4496,0,0,0,0,0,peach
7904,5928,0,0,0,0,0,peach
14519,10889,0,0,0,0,0,peach
16252,12189,0,0,0,0,0,peach
12167,9125,0,0,0,0,0,peach
9639,7229,0,0,0,0,0,peach
10511,7883,0,0,0,0,0,peach
10098,7574,0,0,0,0,0,peach
8619,6464,0,0,0,0,0,peach
9068,6802,0,0,0,0,0,peach
8389,6292,0,0,0,0,0,peach
5225,3919,0,0,0,0,0,peach
6240,4680,0,0,0,0,0,peach
9964,7473,0,0,0,0,0,peach
13282,9962,0,0,0,0,0,peach
16151,12113,0,0,0,0,0,peach
14536,10902,0,0,0,0,0,peach
12957,9718,0,0,0,0,0,peach
12984,9738,0,0,0,0,0,peach
12284,9213,0,0,0,0,0,peach
10852,8139,0,0,0,0,0,peach
12170,9128,0,0,0,0,0,peach
8780,6585,0,0,0,0,0,peach
5892,4419,0,0,0,0,0,peach
5405,4054,0,0,0,0,0,peach
8942,6707,0,0,0,0,0,peach
13896,10422,0,0,0,0,0,peach
17157,12868,0,0,0,0,0,peach
15140,11355,0,0,0,0,0,peach
12496,9372,0,0,0,0,0,peach
13782,10337,0,0,0,0,0,peach
13422,10067,0,0,0,0,0,peach
11664,8748,0,0,0,0,0,peach
12285,9214,0,0,0,0,0,peach
9167,6875,0,0,0,0,0,peach
5328,3996,0,0,0,0,0,peach
4289,3217,0,0,0,0,0,peach
6133,4600,0,0,0,0,0,peach
10593,7945,0,0,0,0,0,peach
14751,11063,0,0,0,0,0,peach
12119,9089,0,0,0,0,0,peach
9861,7396,0,0,0,0,0,peach
11801,8851,0,0,0,0,0,peach
10361,7771,0,0,0,0,0,peach
8669,6502,0,0,0,0,0,peach
8934,6701,0,0,0,0,0,peach
6709,5032,0,0,0,0,0,peach
5731,4298,0,0,0,0,0,peach
5838,4379,0,0,0,0,0,peach
8258,6194,0,0,0,0,0,peach
12767,9575,0,0,0,0,0,peach
13814,10361,0,0,0,0,0,peach
11816,8862,0,0,0,0,0,peach
9408,7056,0,0,0,0,0,peach
11719,8789,0,0,0,0,0,peach
9605,7204,0,0,0,0,0,peach
9534,7151,0,0,0,0,0,peach
10639,7979,0,0,0,0,0,peach
7446,5585,0,0,0,0,0,peach
5970,4478,0,0,0,0,0,peach
5102,3827,0,0,0,0,0,peach
9149,6862,0,0,0,0,0,peach
13914,10436,0,0,0,0,0,peach
15932,11949,0,0,0,0,0,peach
11452,8589,0,0,0,0,0,peach
11224,8418,0,0,0,0,0,peach
11664,8748,0,0,0,0,0,peach
10560,7920,0,0,0,0,0,peach
10020,7515,0,0,0,0,0,peach
10142,7607,0,0,0,0,0,peach
6802,5102,0,0,0,0,0,peach
2408,1806,0,0,0,0,0,peach
5042,3782,0,0,0,0,0,peach
9564,7173,0,0,0,0,0,peach
13677,10258,0,0,0,0,0,peach
13196,9897,0,0,0,0,0,peach
11478,8609,0,0,0,0,0,peach
10034,7526,0,0,0,0,0,peach
9423,7067,0,0,0,0,0,peach
9783,7337,0,0,0,0,0,peach
8920,6690,0,0,0,0,0,peach
10135,7601,0,0,0,0,0,peach
7719,5789,0,0,0,0,0,peach
6440,4830,0,0,0,0,0,peach
8916,6687,0,0,0,0,0,peach
9550,7163,0,0,0,0,0,peach
17335,13001,0,0,0,0,0,peach
14484,10863,0,0,0,0,0,peach
13965,10474,0,0,0,0,0,peach
10852,8139,0,0,0,0,0,peach
9985,7489,0,0,0,0,0,peach
9248,6936,0,0,0,0,0,peach
9449,7087,0,0,0,0,0,peach
12869,9652,0,0,0,0,0,peach
8745,6559,0,0,0,0,0,peach
6021,4516,0,0,0,0,0,peach
7493,5620,0,0,0,0,0,peach
8949,6712,0,0,0,0,0,peach
13918,10439,0,0,0,0,0,peach
14596,10947,0,0,0,0,0,peach
13510,10133,0,0,0,0,0,peach
11396,8547,0,0,0,0,0,peach
9964,7473,0,0,0,0,0,peach
8457,6343,0,0,0,0,0,peach
10437,7828,0,0,0,0,0,peach
11791,8843,0,0,0,0,0,peach
8593,6445,0,0,0,0,0,peach
6333,4750,0,0,0,0,0,peach
7111,5333,0,0,0,0,0,peach
10762,8072,0,0,0,0,0,peach
14199,10649,0,0,0,0,0,peach
13570,10178,0,0,0,0,0,peach
12282,9212,0,0,0,0,0,peach
10241,7681,0,0,0,0,0,peach
10062,7547,0,0,0,0,0,peach
10393,7795,0,0,0,0,0,peach
9753,7315,0,0,0,0,0,peach
11839,8879,0,0,0,0,0,peach
8550,6413,0,0,0,0,0,peach
5585,4189,0,0,0,0,0,peach
6109,4582,0,0,0,0,0,peach
9559,7169,0,0,0,0,0,peach
12771,9578,0,0,0,0,0,peach
13171,9878,0,0,0,0,0,peach
11118,8339,0,0,0,0,0,peach
8952,6714,0,0,0,0,0,peach
9266,6950,0,0,0,0,0,peach
9133,6850,0,0,0,0,0,peach
8201,6151,0,0,0,0,0,peach
10973,8230,0,0,0,0,0,peach
8121,6091,0,0,0,0,0,peach
6151,4613,0,0,0,0,0,peach
6117,4588,0,0,0,0,0,peach
8788,6591,0,0,0,0,0,peach
13505,10129,0,0,0,0,0,peach
14626,10970,0,0,0,0,0,peach
11722,8792,0,0,0,0,0,peach
9816,7362,0,0,0,0,0,peach
8973,6730,0,0,0,0,0,peach
8786,6590,0,0,0,0,0,peach
9105,6829,0,0,0,0,0,peach
11094,8321,0,0,0,0,0,peach
8249,6187,0,0,0,0,0,peach
5542,4157,0,0,0,0,0,peach
6480,4860,0,0,0,0,0,peach
8122,6091,0,0,0,0,0,peach
14262,10697,0,0,0,0,0,peach
12353,9265,0,0,0,0,0,peach
9903,7427,0,0,0,0,0,peach
8851,6638,0,0,0,0,0,peach
9842,7382,0,0,0,0,0,peach
7765,5824,0,0,0,0,0,peach
8730,6548,0,0,0,0,0,peach
11122,8342,0,0,0,0,0,peach
8869,6652,0,0,0,0,0,peach
5868,4401,0,0,0,0,0,peach
7441,5581,0,0,0,0,0,peach
8354,6265,0,0,0,0,0,peach
13441,10081,0,0,0,0,0,peach
13435,10076,0,0,0,0,0,peach
11300,8475,0,0,0,0,0,peach
10127,7595,0,0,0,0,0,peach
9001,6751,0,0,0,0,0,peach
8649,6487,0,0,0,0,0,peach
8514,6386,0,0,0,0,0,peach
10391,7793,0,0,0,0,0,peach
8574,6431,0,0,0,0,0,peach
5989,4492,0,0,0,0,0,peach
6897,5172,0,0,0,0,0,peach
8673,6505,0,0,0,0,0,peach
15482,11612,0,0,0,0,0,peach
14392,10794,0,0,0,0,0,peach
10042,7532,0,0,0,0,0,peach
8865,6649,0,0,0,0,0,peach
8528,6396,0,0,0,0,0,peach
8144,6108,0,0,0,0,0,peach
9164,6873,0,0,0,0,0,peach
11326,8494,0,0,0,0,0,peach
7332,5499,0,0,0,0,0,peach
5641,4230,0,0,0,0,0,peach
5884,4413,0,0,0,0,0,peach
7879,5909,0,0,0,0,0,peach
14827,11120,0,0,0,0,0,peach
13494,10120,0,0,0,0,0,peach
9875,7406,0,0,0,0,0,peach
9599,7199,0,0,0,0,0,peach
8485,6364,0,0,0,0,0,peach
6217,4663,0,0,0,0,0,peach
8031,6023,0,0,0,0,0,peach
10648,7986,0,0,0,0,0,peach
7646,5735,0,0,0,0,0,peach
5677,4258,0,0,0,0,0,peach
6998,5249,0,0,0,0,0,peach
9231,6923,0,0,0,0,0,peach
12735,9551,0,0,0,0,0,peach
14410,10808,0,0,0,0,0,peach
11681,8761,0,0,0,0,0,peach
9283,6962,0,0,0,0,0,peach
8938,6704,0,0,0,0,0,peach
7856,5892,0,0,0,0,0,peach
8917,6687,0,0,0,0,0,peach
10974,8230,0,0,0,0,0,peach
8425,6319,0,0,0,0,0,peach
5765,4323,0,0,0,0,0,peach
6211,4658,0,0,0,0,0,peach
7993,5995,0,0,0,0,0,peach
13463,10097,0,0,0,0,0,peach
13719,10289,0,0,0,0,0,peach
10438,7828,0,0,0,0,0,peach
7929,5947,0,0,0,0,0,peach
7696,5772,0,0,0,0,0,peach
7544,5658,0,0,0,0,0,peach
8753,6565,0,0,0,0,0,peach
10561,7921,0,0,0,0,0,peach
8211,6158,0,0,0,0,0,peach
5278,3959,0,0,0,0,0,peach
5682,4262,0,0,0,0,0,peach
7414,5561,0,0,0,0,0,peach
12829,9622,0,0,0,0,0,peach
11829,8872,0,0,0,0,0,peach
10425,7819,0,0,0,0,0,peach
7570,5677,0,0,0,0,0,peach
7427,5571,0,0,0,0,0,peach
7258,5443,0,0,0,0,0,peach
8554,6416,0,0,0,0,0,peach
10498,7874,0,0,0,0,0,peach
8037,6028,0,0,0,0,0,peach
5288,3966,0,0,0,0,0,peach
5537,4153,0,0,0,0,0,peach
7748,5811,0,0,0,0,0,peach
13282,9961,0,0,0,0,0,peach
13542,10156,0,0,0,0,0,peach
10174,7630,0,0,0,0,0,peach
8589,6442,0,0,0,0,0,peach
7505,5629,0,0,0,0,0,peach
7084,5313,0,0,0,0,0,peach
8748,6561,0,0,0,0,0,peach
10564,7923,0,0,0,0,0,peach
8241,6180,0,0,0,0,0,peach
5236,3927,0,0,0,0,0,peach
5440,4080,0,0,0,0,0,peach
6987,5240,0,0,0,0,0,peach
12004,9003,0,0,0,0,0,peach
13075,9806,0,0,0,0,0,peach
10340,7755,0,0,0,0,0,peach
8248,6186,0,0,0,0,0,peach
7580,5685,0,0,0,0,0,peach
7141,5355,0,0,0,0,0,peach
8267,6200,0,0,0,0,0,peach
9885,7414,0,0,0,0,0,peach
8936,6702,0,0,0,0,0,peach
5371,4028,0,0,0,0,0,peach
7312,5484,0,0,0,0,0,peach
7147,5360,0,0,0,0,0,peach
12363,9272,0,0,0,0,0,peach
10934,8200,0,0,0,0,0,peach
9629,7222,0,0,0,0,0,peach
9384,7038,0,0,0,0,0,peach
7759,5819,0,0,0,0,0,peach
6582,4937,0,0,0,0,0,peach
7936,5952,0,0,0,0,0,peach
9615,7211,0,0,0,0,0,peach
7313,5485,0,0,0,0,0,peach
5130,3848,0,0,0,0,0,peach
6630,4973,0,0,0,0,0,peach
7572,5679,0,0,0,0,0,peach
11712,8784,0,0,0,0,0,peach
11425,8568,0,0,0,0,0,peach
9310,6982,0,0,0,0,0,peach
7322,5492,0,0,0,0,0,peach
7518,5638,0,0,0,0,0,peach
5987,4490,0,0,0,0,0,peach
7400,5550,0,0,0,0,0,peach
9829,7371,0,0,0,0,0,peach
7471,5603,0,0,0,0,0,peach
5212,3909,0,0,0,0,0,peach
4858,3643,0,0,0,0,0,peach
6429,4822,0,0,0,0,0,peach
11938,8954,0,0,0,0,0,peach
10819,8114,0,0,0,0,0,peach
8603,6452,0,0,0,0,0,peach
6419,4814,0,0,0,0,0,peach
7732,5799,0,0,0,0,0,peach
6132,4599,0,0,0,0,0,peach
7296,5472,0,0,0,0,0,peach
3810,2857,0,0,0,0,0,peach
6752,5064,0,0,0,0,0,peach
4958,3719,0,0,0,0,0,peach
3651,2738,0,0,0,0,0,peach
4351,3263,0,0,0,0,0,peach
7475,5606,0,0,0,0,0,peach
6609,4957,0,0,0,0,0,peach
8087,6065,0,0,0,0,0,peach
5718,4288,0,0,0,0,0,peach
6367,4775,0,0,0,0,0,peach
5848,4386,0,0,0,0,0,peach
6408,4806,0,0,0,0,0,peach
8426,6319,0,0,0,0,0,peach
6988,5241,0,0,0,0,0,peach
4975,3731,0,0,0,0,0,peach
6113,4585,0,0,0,0,0,peach
8083,6062,0,0,0,0,0,peach
11509,8632,0,0,0,0,0,peach
10770,8078,0,0,0,0,0,peach
8577,6433,0,0,0,0,0,peach
6509,4882,0,0,0,0,0,peach
6572,4929,0,0,0,0,0,peach
6199,4649,0,0,0,0,0,peach
7961,5971,0,0,0,0,0,peach
9324,6993,0,0,0,0,0,peach
7611,5708,0,0,0,0,0,peach
5837,4378,0,0,0,0,0,peach
6082,4561,0,0,0,0,0,peach
9661,7246,0,0,0,0,0,peach
14228,10671,0,0,0,0,0,peach
12653,9490,0,0,0,0,0,peach
10107,7580,0,0,0,0,0,peach
6823,5117,0,0,0,0,0,peach
6986,5240,0,0,0,0,0,peach
5511,4133,0,0,0,0,0,peach
7304,5478,0,0,0,0,0,peach
10721,8041,0,0,0,0,0,peach
8527,6395,0,0,0,0,0,peach
6001,4501,0,0,0,0,0,peach
6640,6640,0,0,0,0,0,peach
9431,9431,0,0,0,0,0,peach
13893,13893,0,0,0,0,0,peach
12640,12640,0,0,0,0,0,peach
11656,11656,0,0,0,0,0,peach
6569,6569,0,0,0,0,0,peach
7336,7336,0,0,0,0,0,peach
6981,6981,0,0,0,0,0,peach
7941,7941,0,0,0,0,0,peach
10423,10423,0,0,0,0,0,peach
9042,9042,0,0,0,0,0,peach
6836,6836,0,0,0,0,0,peach
7122,7122,0,0,0,0,0,peach
9413,9413,0,0,0,0,0,peach
15090,15090,0,0,0,0,0,peach
12350,12350,0,0,0,0,0,peach
9152,9152,0,0,0,0,0,peach
6242,6242,0,0,0,0,0,peach
6137,6137,0,0,0,0,0,peach
5118,5118,0,0,0,0,0,peach
7057,7057,0,0,0,0,0,peach
9442,9442,0,0,0,0,0,peach
8051,8051,0,0,0,0,0,peach
2916,2916,0,0,0,0,0,peach
1234,1234,0,0,0,0,0,peach
7253,7253,0,0,0,0,0,peach
14716,14716,0,0,0,0,0,peach
12329,12329,0,0,0,0,0,peach
10477,10477,0,0,0,0,0,peach
6924,6924,0,0,0,0,0,peach
6607,6607,0,0,0,0,0,peach
5638,5638,0,0,0,0,0,peach
7128,7128,0,0,0,0,0,peach
10453,10453,0,0,0,0,0,peach
8955,8955,0,0,0,0,0,peach
6824,6824,0,0,0,0,0,peach
8263,8263,0,0,0,0,0,peach
9859,9859,0,0,0,0,0,peach
6963,6963,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
0,0,0,0,0,0,0,peach
4857,4857,0,0,0,0,0,peach
5808,5808,0,0,0,0,0,peach
5324,5324,0,0,0,0,0,peach
7312,7312,0,0,0,0,0,peach
11519,11519,0,0,0,0,0,peach
10446,10446,0,0,0,0,0,peach
8007,8007,0,0,0,0,0,peach
7131,7131,0,0,0,0,0,peach
8551,8551,0,0,0,0,0,peach
14217,14217,0,0,0,0,0,peach
14509,14509,0,0,0,0,0,peach
12790,12790,0,0,0,0,0,peach
9623,9623,0,0,0,0,0,peach
8908,8908,0,0,0,0,0,peach
6675,6675,0,0,0,0,0,peach
9301,9301,0,0,0,0,0,peach
13441,13441,0,0,0,0,0,peach
11335,11335,0,0,0,0,0,peach
7925,7925,0,0,0,0,0,peach
54773,497450,0,0,570,570,0,peach
53364,473952,0,0,23,23,0,peach
53784,477042,0,0,79,79,0,peach
48277,438373,0,0,81,81,0,peach
43627,408776,0,0,49,49,0,peach
42920,365456,0,0,111,111,0,peach
55220,479113,0,0,102,102,0,peach
45575,253826,0,0,113,113,0,peach
25042,98151,0,0,96,96,0,peach
35736,181081,0,0,0,0,0,peach
38491,214580,0,0,0,0,0,peach
52923,448253,0,0,0,0,0,peach
54719,453948,0,0,0,0,0,peach
61614,481456,0,0,0,0,0,peach
61245,511610,0,0,0,0,0,peach
45525,423604,0,0,0,0,0,peach
41922,350800,0,0,0,0,0,peach
38222,328250,0,0,0,0,0,peach
44895,361794,0,0,0,0,0,peach
42832,333853,0,0,0,0,0,peach
21109,160380,0,0,0,0,0,peach
30551,203258,0,0,0,0,0,peach
51394,267190,0,0,0,0,0,peach
53890,401951,0,0,0,0,0,peach
56857,488900,0,0,0,0,0,peach
56987,497014,0,0,0,0,0,peach
56013,483329,0,0,0,0,0,peach
46973,414573,0,0,0,0,0,peach
42897,313944,0,0,0,0,0,peach
37772,288585,0,0,0,0,0,peach
41838,334447,0,0,0,0,0,peach
39826,302249,0,0,0,0,0,peach
24035,144084,0,0,0,0,0,peach
41725,223518,0,0,0,0,0,peach
51309,321378,0,0,0,0,0,peach
70296,443166,0,0,0,0,0,peach
80832,664287,0,0,0,0,0,peach
77372,565965,0,0,0,0,0,peach
84615,617700,0,0,0,0,0,peach
65846,498639,0,0,0,0,0,peach
48325,375501,0,0,0,0,0,peach
44971,307194,0,0,0,0,0,peach
60645,435360,0,0,0,0,0,peach
45510,310230,0,0,0,0,0,peach
30476,184257,0,0,0,0,0,peach
34579,205911,0,0,0,0,0,peach
43550,289818,0,0,0,0,0,peach
56759,404658,0,0,0,0,0,peach
77827,587193,0,0,0,0,0,peach
75071,565485,0,0,0,0,0,peach
82358,613728,0,0,0,0,0,peach
66329,479109,0,0,0,0,0,peach
49029,324360,0,0,0,0,0,peach
47661,293745,0,0,0,0,0,peach
57070,367278,0,0,0,0,0,peach
46767,328089,0,0,0,0,0,peach
26891,153243,0,0,0,0,0,peach
41476,220440,0,0,0,0,0,peach
49647,358662,0,0,0,0,0,peach
56674,400665,0,0,0,0,0,peach
71794,548232,0,0,0,0,0,peach
83174,640110,0,0,0,0,0,peach
77294,592971,0,0,0,0,0,peach
71360,522849,0,0,0,0,0,peach
55637,387498,0,0,0,0,0,peach
46204,291285,0,0,0,0,0,peach
46174,344274,0,0,0,0,0,peach
46852,333592,0,0,0,0,0,peach
29871,141687,0,0,0,0,0,peach
35836,188145,0,0,0,0,0,peach
45614,306129,0,0,0,0,0,peach
56625,356217,0,0,0,0,0,peach
72406,542799,0,0,0,0,0,peach
78075,580473,0,0,0,0,0,peach
79548,595290,0,0,0,0,0,peach
71932,526348,0,0,0,0,0,peach
54529,362427,0,0,0,0,0,peach
45039,252474,0,0,0,0,0,peach
53570,374487,0,0,0,0,0,peach
46716,318849,0,0,0,0,0,peach
29010,164538,0,0,0,0,0,peach
38882,207129,0,0,0,0,0,peach
53488,336465,0,0,0,0,0,peach
76203,495498,0,0,0,0,0,peach
81438,523233,0,0,0,0,0,peach
81878,610038,0,0,0,0,0,peach
93452,704835,0,0,0,0,0,peach
75417,567276,0,0,0,0,0,peach
61309,449769,0,0,0,0,0,peach
57441,364131,0,0,0,0,0,peach
68508,479790,0,0,0,0,0,peach
54903,391902,0,0,0,0,0,peach
26493,156432,0,0,0,0,0,peach
42663,191340,0,0,0,0,0,peach
55632,327039,0,0,0,0,0,peach
67324,453531,0,0,0,0,0,peach
84592,598929,0,0,0,0,0,peach
80524,573666,0,0,0,0,0,peach
86384,587316,0,0,0,0,0,peach
88007,648630,0,0,0,0,0,peach
64685,433897,0,0,0,0,0,peach
49816,329284,0,0,0,0,0,peach
63649,386796,0,0,0,0,0,peach
61436,401810,0,0,0,0,0,peach
35469,214603,0,0,0,0,0,peach
40892,219542,0,0,0,0,0,peach
54108,314743,0,0,0,0,0,peach
75792,442963,0,0,0,0,0,peach
90620,626531,0,0,0,0,0,peach
97762,652463,0,0,0,0,0,peach
95987,669502,0,0,0,0,0,peach
85120,624800,0,0,0,0,0,peach
63766,429652,0,0,0,0,0,peach
57905,339298,0,0,0,0,0,peach
